"day_of_year","time_period","max_tmpf","min_tmpf","avg_tmpf","max_dwpf","min_dwpf","avg_dwpf","max_relh","min_relh","avg_relh","max_wind_knt","min_wind_knt","avg_wind_knt","most_frequent_sky","least_frequent_sky"
"2020-01-27","Day",65.038462,49.238462,57.4511539,50.430769,8.492308,28.6886411,81.094667,15.677692,41.4438514,7.076923,1.230769,4.0169231,"clear","shaded"
"2020-01-26","Night",52.568333,32.383333,42.7674584,45.46,16.209091,31.1877575,100.0,33.586364,68.4854108,4.090909,0.0,2.052512,"clear","shaded"
"2020-01-26","Day",65.1,45.975,56.3777552,51.144,14.330769,30.5470583,98.876,16.82,45.2288143,9.058824,2.52,5.0011516,"clear","shaded"
"2020-01-25","Night",55.685455,36.475,43.9532931,41.545455,25.136364,32.0193308,100.0,37.163636,68.7362759,5.551724,0.666667,2.6582028,"clear","none"
"2020-01-25","Day",68.855385,42.641176,57.3080151,42.730769,25.615385,31.9299276,68.854118,23.520769,45.1004477,9.230769,1.615385,5.2738462,"clear","lt_precip"
"2020-01-24","Night",61.49,36.118182,44.2883504,45.610588,17.801667,31.7974493,100.0,18.441667,69.1279523,6.363636,0.272727,2.5259554,"clear","lt_precip"
"2020-01-24","Day",68.309231,42.16087,57.2595869,44.323333,17.1,30.9451009,89.056087,13.999231,46.2573651,10.846154,1.846154,4.1771833,"clear","none"
"2020-01-23","Night",48.147273,36.536364,44.3685617778,46.610256,18.672727,29.1046267778,99.687179,38.358182,62.4480507778,4.818182,0.428571,2.5093128889,"clear","lt_precip"
"2020-01-23","Day",64.595385,45.761702,57.0176961111,45.178462,15.258462,29.0085518889,95.821915,19.489231,43.3074135556,17.384615,2.307692,5.9158633333,"clear","none"
"2020-01-22","Night",50.26,37.090909,44.897402,48.174194,19.072727,29.7308363333,100.0,34.883,62.2541381111,9.090909,0.909091,3.9112304444,"clear","lt_precip"
"2020-01-22","Day",65.084615,47.610256,55.9149001111,50.2875,19.169231,29.3249928889,99.990256,20.894615,45.9619462222,11.153846,1.3125,5.5076566667,"clear","lt_precip"
"2020-01-21","Night",52.452727,35.163636,45.5806236667,49.766667,15.423636,34.7686397778,100.0,25.954545,72.6204018889,9.363636,0.545455,3.2773991111,"clear","shaded"
"2020-01-21","Day",67.281538,48.811111,56.2618807778,52.869231,13.875385,31.8805465556,99.077692,14.31,49.7249505556,10.384615,1.384615,5.6892813333,"clear","shaded"
"2020-01-20","Night",59.1,39.6,47.2758941,53.121,13.590909,38.5377702,100.0,28.975455,77.5197039,15.5,0.75,3.5868075,"clear","shaded"
"2020-01-20","Day",66.007692,48.915385,56.8149175,54.491818,14.283077,38.5387984,99.462464,16.225385,59.4545217,14.2,1.769231,5.1919814,"clear","lt_precip"
"2020-01-19","Night",53.834231,40.396364,47.6102176,53.834231,11.909091,38.8842781,100.0,28.422727,78.0150169,4.909091,0.545455,2.5930353,"clear","lt_precip"
"2020-01-19","Day",65.823077,49.36,57.9247732,52.943429,14.664615,38.8151313,94.577778,18.433077,58.4383209,16.875,2.076923,5.9300442,"clear","shaded"
"2020-01-18","Night",53.360714,37.636364,45.404432,50.946429,10.683636,37.2810035,100.0,27.725455,79.2150617,4.727273,0.636364,2.001842,"clear","shaded"
"2020-01-18","Day",66.3,47.6,57.8709254,52.146875,9.590769,37.0772623,95.16,13.794615,57.7117836,9.384615,1.230769,3.9737286,"clear","shaded"
"2020-01-17","Night",54.384211,39.418182,47.4064597,54.333333,10.903636,38.1032931,100.0,22.182727,77.1549165,6.285714,0.684211,2.2406288,"clear","shaded"
"2020-01-17","Day",72.476923,48.107692,59.3943728,56.372917,10.989231,37.0347777,100.0,12.213077,55.9021356,9.875,2.421053,4.1508508,"clear","lt_precip"
"2020-01-16","Night",56.072727,40.633333,48.0443198,52.811538,13.852727,38.021708,100.0,25.27,75.1149063,8.038462,0.0,2.9502793,"clear","lt_precip"
"2020-01-16","Day",71.707692,50.793333,58.8090746,55.095238,8.095385,38.4553908,100.0,11.262308,60.7219304,6.923077,1.846154,4.3856961,"clear","lt_precip"
"2020-01-15","Night",58.709091,39.223077,48.39226,48.922727,16.338182,37.0009872,100.0,26.483636,73.6491726,4.454545,0.0,2.5077388,"clear","shaded"
"2020-01-15","Day",73.230769,48.038889,58.1700686,49.304138,17.290769,36.8437511,94.22069,14.371538,59.2601714,9.615385,0.777778,4.1795528,"clear","shaded"
"2020-01-14","Night",55.218182,34.853846,47.2431547,47.852941,14.912727,35.4616496,100.0,25.470909,72.1896947,4.470588,0.0,2.4836389,"clear","shaded"
"2020-01-14","Day",70.138462,48.10875,58.230831,47.594286,11.743077,35.6055214,92.889231,13.643077,56.419649,10.153846,1.769231,5.0613838,"clear","shaded"
"2020-01-13","Night",61.0,37.72,46.5710504,47.713333,14.458182,34.8426757,100.0,24.37,70.9064717,7.454545,0.272727,2.1949493,"clear","lt_precip"
"2020-01-13","Day",70.207692,45.852632,57.0328478,47.376923,15.723077,34.4396156,89.213077,15.713846,53.3180234,6.923077,1.066667,3.5606412,"clear","lt_precip"
"2020-01-12","Night",50.845455,38.767273,46.3092848,48.725926,19.881818,35.3607258,100.0,33.753636,72.9078585,6.454545,0.666667,2.5879539,"clear","shaded"
"2020-01-12","Day",66.692308,46.465217,56.4015027,51.715455,15.576923,35.7651843,100.0,16.504615,59.1660913,6.307692,2.434783,4.5011201,"clear","lt_precip"
"2020-01-11","Night",52.627273,36.554545,45.4881904,50.497895,19.763636,37.5694906,100.0,30.234545,80.3185159,4.727273,0.315789,2.1656525,"clear","shaded"
"2020-01-11","Day",64.030769,46.704762,55.1269871,54.608205,19.308333,39.0310074,99.879149,20.990769,65.5437294,8.361702,1.666667,3.6962483,"clear","lt_precip"
"2020-01-10","Night",50.981818,37.041667,45.4169058,50.245455,20.563636,40.023224,100.0,40.759091,85.026641,8.5,0.333333,2.4984311,"clear","shaded"
"2020-01-10","Day",60.44,48.983333,54.4961369,51.367857,19.176923,41.069948,99.984043,22.364615,69.5303868,10.742857,2.319149,4.4308397,"clear","lt_precip"
"2020-01-09","Night",53.595652,40.498182,46.0248176,53.366667,21.8,40.7265863,100.0,53.04,84.9893782,8.923077,0.7,3.199338,"clear","lt_precip"
"2020-01-09","Day",62.576923,48.6625,55.0862419,54.144,19.5,41.0873696,100.0,27.14,67.5874246,8.692308,2.25,5.3225801,"clear","lt_precip"
"2020-01-08","Night",56.466667,38.22,46.2742294,56.466667,24.687273,40.2975417,100.0,53.261818,81.2586971,4.833333,0.0,1.8518614,"clear","lt_precip"
"2020-01-08","Day",62.323077,43.783478,56.0838867,57.075,25.18,39.7983536,99.555,33.015385,60.501974,4.0,1.25,2.6684306,"clear","lt_precip"
"2020-01-07","Night",48.463636,40.654545,45.146383,46.35,15.407273,35.5934526,99.330513,35.298182,73.0882892,4.076923,0.363636,1.78319,"clear","lt_precip"
"2020-01-07","Day",66.908333,47.243529,57.7185544,48.071429,15.730769,35.5234918,85.826471,20.792308,50.8123818,4.294118,1.071429,2.6016096,"clear","none"
"2020-01-06","Night",53.154545,43.474194,47.0106256,52.163636,6.661818,35.521461,100.0,18.058182,72.4953145,5.818182,0.636364,2.4686387,"clear","shaded"
"2020-01-06","Day",66.56,49.194054,58.6800738,49.194054,5.581538,35.6319015,100.0,9.45,55.1697542,8.230769,1.5,4.3534687,"clear","shaded"
"2020-01-05","Night",51.954545,41.942857,47.6384852,51.046154,14.305455,37.0680393,100.0,28.430909,74.5916681,5.0,0.25,2.7309096,"clear","lt_precip"
"2020-01-05","Day",65.410769,48.580769,56.9083071,55.413636,7.310769,38.1722963,99.590455,10.451538,62.0012853,10.65,1.538462,5.539311,"clear","shaded"
"2020-01-04","Night",54.073077,34.063636,43.011544,53.873077,19.845455,37.0016591,100.0,56.710909,81.7586345,2.884615,0.0,1.0405828,"clear","lt_precip"
"2020-01-04","Day",63.330769,51.753846,55.5723193,54.503226,17.646154,36.4030259,97.590323,26.056154,55.9728675,5.384615,1.692308,3.4034207,"clear","shaded"
"2020-01-03","Night",53.472727,33.121818,41.7947294,47.666667,10.95,31.5695389,100.0,27.222727,73.3648853,2.787879,0.454545,1.2988527,"clear","lt_precip"
"2020-01-03","Day",65.607692,46.244615,54.6186154,48.45,8.384615,31.260846,91.32,14.469231,50.8157693,9.230769,1.0,3.1348417,"clear","lt_precip"
"2020-01-02","Night",50.118182,31.230909,41.6922752,45.39375,12.345455,28.7152579,100.0,27.84,66.7183547,6.818182,0.727273,1.9117327,"clear","shaded"
"2020-01-02","Day",68.323077,44.030769,54.0212597,46.7625,5.415385,26.6668557,88.835,18.091538,45.6722884,6.538462,1.538462,3.7653847,"clear","shaded"
"2020-01-01","Night",48.742857,28.881818,41.2613085,46.378571,7.581818,28.0746071,99.454375,28.083636,66.7147601,8.909091,0.272727,3.5499688,"clear","none"
"2020-01-01","Day",63.375714,41.075385,52.9655907,45.403846,6.3,26.2742152,83.209583,19.376923,44.0156176,8.923077,1.846154,4.1405219,"clear","none"
"2020-12-30","Night",53.030435,35.615294,43.298905,52.704348,19.910909,35.1232208889,98.832174,53.296364,76.3694564444,8.882353,0.818182,4.5831236667,"clear","none"
"2020-12-30","Day",58.438462,41.753846,52.8661236667,53.05,14.567692,32.613826,91.472333,24.808462,53.6969512222,15.846154,2.0,6.6398188889,"clear","none"
"2020-12-31","Night",48.690385,43.181818,45.9361015,48.690385,27.172727,37.931556,100.0,57.693636,78.846818,5.826923,5.454545,5.640734,"clear","none"
"2020-12-31","Day",53.430769,51.982353,52.706561,51.982353,28.530769,40.256561,100.0,43.349231,71.6746155,12.153846,6.686275,9.4200605,"clear","none"
